input_length,exact_match,char_edit_dist,token_edit_dist,accept_rate_1
598,0,2,806,0.4139
598,1,0,802,0.4267
598,0,4,806,0.421
598,1,0,802,0.426
598,0,2,806,0.4203
598,1,0,802,0.426
598,1,0,802,0.426
598,0,3,805,0.421
598,1,0,802,0.4267
598,1,0,802,0.4267
598,1,0,802,0.4267
598,1,0,802,0.4267
598,1,0,802,0.4267
598,1,0,802,0.4267
598,1,0,802,0.4267
598,1,0,802,0.4267
598,1,0,802,0.426
598,1,0,802,0.4267
598,0,2,804,0.4239
599,1,0,801,0.4232
599,1,0,801,0.4253
599,0,1,802,0.4239
599,1,0,801,0.4246
600,1,0,800,0.4282
600,1,0,800,0.4282
600,1,0,800,0.4232
600,1,0,800,0.4274
600,1,0,800,0.4274
600,1,0,800,0.4282
600,0,4,804,0.421
600,1,0,800,0.4282
600,1,0,800,0.4274
600,1,0,800,0.4282
600,1,0,800,0.4282
600,1,0,800,0.4239
600,0,2,804,0.4196
600,1,0,800,0.4274
600,0,133,804,0.4303
600,0,4,810,0.4239
600,1,0,800,0.426
613,0,3,787,0.431
615,1,0,785,0.4339
616,1,0,784,0.4396
617,0,10,795,0.4317
618,1,0,782,0.441
618,0,874,782,0.965
618,1,0,782,0.441
619,0,864,781,0.9571
619,0,1,783,0.4339
619,0,2,781,0.4396
620,1,0,780,0.4353
620,1,0,780,0.4425
620,1,0,780,0.4375
620,1,0,780,0.4425
621,0,8,779,0.4389
621,1,0,779,0.4389
621,1,0,779,0.4396
622,0,1786,786,0.4346
622,1,0,778,0.4439
622,0,11,778,0.4375
622,1,0,778,0.4367
622,0,826,778,0.9614
623,0,830,778,0.9185
624,0,2,777,0.4446
624,0,4,776,0.4403
624,1,0,776,0.4446
624,0,4,776,0.4417
624,0,6,786,0.4274
625,1,0,775,0.4417
626,0,89,832,0.4217
626,1,0,774,0.4467
626,0,18,800,0.4303
626,0,8,780,0.4396
626,0,4,778,0.4382
627,1,0,773,0.4432
627,0,5,773,0.4425
628,1,0,772,0.4482
628,0,9,787,0.4353
628,1,0,772,0.4482
628,0,843,776,0.9385
628,1,0,772,0.4482
628,1,0,772,0.441
629,0,826,771,0.9006
629,1,0,771,0.4446
629,1,0,771,0.4425
629,0,831,771,0.9064
630,1,0,770,0.4425
630,0,772,772,0.9857
630,0,8,772,0.4432
630,1,0,770,0.4496
630,0,22,770,0.451
630,1,0,770,0.4425
630,1,0,770,0.4489
630,0,1131,770,0.8292
630,1,0,770,0.4496
631,0,3,769,0.4467
631,0,8,769,0.4489
631,0,6,777,0.436
631,0,1132,787,0.7984
631,0,16,771,0.4446
631,0,18,769,0.4467
631,0,12,777,0.4425
632,1,0,768,0.451
632,1,0,768,0.451
632,1,0,768,0.4482
632,0,4,772,0.4453
633,0,9,777,0.4432
633,0,12,779,0.4389
634,0,766,766,0.9793
634,1,0,766,0.4525
634,1,0,766,0.4525
634,1,0,766,0.4525
634,1,0,766,0.4525
634,1,0,766,0.4525
634,1,0,766,0.4525
634,1,0,766,0.4525
635,1,0,765,0.4467
635,0,783,782,0.9628
636,0,24,779,0.4475
636,1,0,764,0.4496
636,1,0,764,0.4532
636,0,819,790,0.9335
636,1,0,764,0.4489
636,1,0,764,0.4539
637,0,2,765,0.451
638,0,15,764,0.4568
638,0,4,770,0.4446
638,1,0,762,0.4546
638,0,1416,762,0.4503
638,1,0,762,0.4546
638,1,0,762,0.4553
638,0,5,762,0.451
638,1,0,762,0.4553
638,1,0,762,0.4546
638,1,0,762,0.4532
638,1,0,762,0.4525
638,1,0,762,0.4553
638,0,24,789,0.4425
638,0,19,770,0.4453
638,1,0,762,0.4546
638,1,0,762,0.4553
638,1,0,762,0.4546
638,1,0,762,0.4553
639,0,11,769,0.4482
640,1,0,760,0.4568
640,1,0,760,0.4553
640,1,0,760,0.4568
640,1,0,760,0.4568
640,0,19,780,0.4482
640,1,0,760,0.456
640,0,4,765,0.4518
640,1,0,760,0.4568
640,0,1,761,0.4553
640,0,4,760,0.4467
640,1,0,760,0.4568
640,1,0,760,0.4568
640,0,9,768,0.4475
640,0,13,760,0.4575
640,1,0,760,0.4568
640,0,5,764,0.4475
640,1,0,760,0.456
640,1,0,760,0.4568
641,0,11,773,0.4475
641,0,2,759,0.4503
642,0,758,758,0.9736
642,1,0,758,0.456
642,1,0,758,0.4582
642,1,0,758,0.4582
642,0,9,766,0.451
642,0,13,758,0.4603
642,0,23,758,0.4625
642,1,0,758,0.4575
642,0,14,778,0.4467
643,0,8,769,0.4439
643,0,833,757,0.9321
643,0,1,757,0.4539
643,1,0,757,0.4532
644,1,0,756,0.4596
644,1,0,756,0.4596
644,1,0,756,0.4596
644,1,0,756,0.4596
644,1,0,756,0.4596
644,0,5,756,0.456
644,0,16,756,0.4625
644,1,0,756,0.4589
645,0,45,783,0.4653
645,0,2,757,0.4525
645,0,3,755,0.4553
645,0,4,757,0.4553
646,0,13,754,0.4632
646,0,17,758,0.4546
646,1,0,754,0.461
646,0,4,754,0.4568
646,1,0,754,0.461
646,0,793,754,0.9278
646,1,0,754,0.4603
646,1,0,754,0.461
646,1,0,754,0.4603
646,1,0,754,0.4603
646,1,0,754,0.461
646,1,0,754,0.461
646,1,0,754,0.461
646,1,0,754,0.461
646,1,0,754,0.4603
646,0,38,772,0.4553
647,0,2,755,0.4539
647,0,761,753,0.9771
647,0,6,753,0.4582
647,1,0,753,0.4596
648,1,0,752,0.4618
648,1,0,752,0.4625
648,0,55,764,0.4696
648,1,0,752,0.4625
648,0,23,752,0.4675
648,1,0,752,0.4625
648,1,0,752,0.4618
648,1,0,752,0.4625
648,1,0,752,0.4625
648,0,1521,767,0.451
648,1,0,752,0.4625
648,1,0,752,0.4625
648,1,0,752,0.4625
648,0,6,760,0.4489
648,1,0,752,0.4625
648,1,0,752,0.4625
648,1,0,752,0.4625
648,1,0,752,0.4625
649,0,4,755,0.4589
649,0,8,759,0.4532
650,1,0,750,0.4639
650,1,0,750,0.4639
650,1,0,750,0.4632
650,1,0,750,0.4632
650,0,124,750,0.4868
650,1,0,750,0.4639
650,0,12,750,0.4653
650,1,0,750,0.4639
650,0,7,754,0.4568
650,1,0,750,0.4639
650,0,19,772,0.4568
650,1,0,750,0.4639
650,0,3,754,0.461
650,1,0,750,0.4639
650,1,0,750,0.4632
650,1,0,750,0.4639
650,0,5,750,0.4589
650,0,42,815,0.4303
650,1,0,750,0.4639
661,0,785,743,0.9621
662,0,4,742,0.4639
662,0,2,740,0.4711
663,1,0,737,0.4675
664,0,26,742,0.4711
665,0,4,739,0.4696
665,1,0,735,0.4732
666,1,0,734,0.4711
667,1,0,733,0.4696
667,0,49,782,0.4546
668,0,6,738,0.4696
668,1,0,732,0.4768
668,1,0,732,0.4718
668,1,0,732,0.4768
668,1,0,732,0.4732
669,0,800,731,0.9285
669,1,0,731,0.4725
670,0,5,740,0.4653
671,1,0,729,0.4725
671,0,6,741,0.4646
671,0,3,732,0.4746
671,0,871,745,0.8113
672,1,0,728,0.4796
672,1,0,728,0.4796
672,1,0,728,0.4796
672,1,0,728,0.4796
672,0,24,729,0.4839
672,0,838,733,0.7613
672,0,4,736,0.4703
673,0,4,731,0.4718
673,1,0,727,0.4768
673,0,13,742,0.4718
674,1,0,726,0.4803
674,1,0,726,0.4811
674,0,2,728,0.4803
674,1,0,726,0.4803
674,1,0,726,0.4811
674,1,0,726,0.4803
674,1,0,726,0.4803
675,0,2,729,0.4718
676,1,0,724,0.4825
676,0,369,724,0.4775
676,1,0,724,0.4732
677,1,0,723,0.4818
677,1,0,723,0.4803
677,0,4,723,0.4818
677,0,6,729,0.4746
678,1,0,722,0.4768
678,1,0,722,0.4832
678,0,5,728,0.4746
678,1,0,722,0.4839
678,1,0,722,0.4782
679,0,2,723,0.4796
679,1,0,721,0.4782
679,1,0,721,0.4803
680,1,0,720,0.4853
680,1,0,720,0.4853
680,1,0,720,0.4775
680,1,0,720,0.4853
680,1,0,720,0.4853
680,1,0,720,0.4853
680,1,0,720,0.4853
680,0,4,724,0.4789
681,0,2,723,0.4753
681,0,1,719,0.4832
682,0,9,718,0.4861
682,1,0,718,0.4868
682,1,0,718,0.4861
683,1,0,717,0.4846
683,0,796,717,0.9528
684,1,0,716,0.4882
684,1,0,716,0.4882
684,1,0,716,0.4875
684,1,0,716,0.4882
684,1,0,716,0.4882
684,1,0,716,0.4832
684,1,0,716,0.4882
684,1,0,716,0.4882
684,0,12,736,0.4768
685,0,4,715,0.4825
685,1,0,715,0.4839
685,0,5,718,0.4796
686,1,0,714,0.4889
686,0,44,720,0.4982
686,1,0,714,0.4889
686,1,0,714,0.4875
686,1,0,714,0.4889
686,0,10,718,0.4803
686,1,0,714,0.4896
686,1,0,714,0.4896
686,1,0,714,0.4896
686,1,0,714,0.4889
687,0,4,717,0.4868
687,1,0,713,0.4875
687,1,0,713,0.4853
687,1,0,713,0.4811
688,1,0,712,0.4911
688,1,0,712,0.4896
688,1,0,712,0.4846
688,0,19,731,0.4868
688,1,0,712,0.4911
688,1,0,712,0.4911
688,1,0,712,0.4911
688,1,0,712,0.4911
688,1,0,712,0.4839
688,1,0,712,0.4911
689,0,1,712,0.4839
689,1,0,711,0.4832
689,0,722,711,0.99
689,1,0,711,0.4846
689,0,2,713,0.4825
689,1,0,711,0.4868
690,1,0,710,0.4846
690,1,0,710,0.4925
690,1,0,710,0.4918
690,1,0,710,0.4925
690,1,0,710,0.4925
690,1,0,710,0.4925
690,1,0,710,0.4925
690,1,0,710,0.4882
690,1,0,710,0.4925
690,0,1,711,0.4911
690,1,0,710,0.4925
690,1,0,710,0.4925
691,1,0,709,0.4889
692,1,0,708,0.4932
692,1,0,708,0.4904
692,1,0,708,0.4939
692,1,0,708,0.4939
692,1,0,708,0.4939
692,1,0,708,0.4939
692,1,0,708,0.4904
692,0,8,716,0.4875
692,1,0,708,0.4939
692,0,12,708,0.4946
693,0,871,711,0.7655
693,1,0,707,0.4882
693,0,13,707,0.4896
693,1,0,707,0.4925
694,1,0,706,0.4954
694,1,0,706,0.4954
694,1,0,706,0.4904
694,1,0,706,0.4954
694,0,7,713,0.4896
694,1,0,706,0.4954
694,1,0,706,0.4954
694,1,0,706,0.4954
694,1,0,706,0.4946
695,0,4,710,0.4889
695,0,708,705,0.9728
696,1,0,704,0.4968
696,1,0,704,0.4968
696,1,0,704,0.4968
696,0,23,716,0.4918
696,1,0,704,0.4968
696,1,0,704,0.4961
696,0,2,706,0.4861
696,0,16,724,0.4811
696,1,0,704,0.4932
696,0,2,706,0.4925
696,1,0,704,0.4904
697,1,0,703,0.4896
697,0,12,713,0.4925
697,0,16,719,0.4725
697,0,2,705,0.4925
697,0,2,707,0.4911
697,0,27,719,0.4861
697,0,15,710,0.4875
698,1,0,702,0.4982
698,1,0,702,0.4982
698,0,7,709,0.4939
698,0,2,704,0.4911
698,1,0,702,0.4982
698,1,0,702,0.4982
698,0,38,705,0.5018
698,1,0,702,0.4982
698,0,4,706,0.4875
698,1,0,702,0.4975
698,1,0,702,0.4975
698,1,0,702,0.4982
698,1,0,702,0.4918
698,1,0,702,0.4982
698,1,0,702,0.4982
698,0,4,706,0.4911
698,1,0,702,0.4982
698,1,0,702,0.4982
698,0,6,706,0.4911
698,1,0,702,0.4982
698,1,0,702,0.4975
698,1,0,702,0.4982
698,1,0,702,0.4982
699,0,25,730,0.4882
699,1,0,701,0.4911
699,1,0,701,0.4939
699,1,0,701,0.4896
700,1,0,700,0.4996
700,1,0,700,0.4996
700,1,0,700,0.4996
700,1,0,700,0.4989
700,1,0,700,0.4918
700,1,0,700,0.4996
700,0,4,706,0.4939
700,1,0,700,0.4996
700,1,0,700,0.4996
700,1,0,700,0.4996
700,0,10,711,0.4825
700,1,0,700,0.4982
700,1,0,700,0.4996
711,0,4,693,0.4968
711,1,0,689,0.5025
716,0,4,690,0.5011
717,0,24,715,0.4939
717,1,0,683,0.5061
717,1,0,683,0.5054
717,0,10,689,0.4989
718,0,23,696,0.5061
718,0,11,686,0.5018
718,0,3,685,0.5054
719,0,13,689,0.5061
719,0,25,718,0.4846
719,0,6,693,0.4975
719,0,2,685,0.5061
720,1,0,680,0.5082
720,1,0,680,0.5096
720,0,2,684,0.5046
720,0,17,686,0.5068
720,1,0,680,0.5139
721,1,0,679,0.5096
721,1,0,679,0.5082
722,1,0,678,0.5154
722,1,0,678,0.5132
722,1,0,678,0.5154
722,0,2,680,0.5068
723,0,2,679,0.5096
724,1,0,676,0.5168
724,1,0,676,0.5161
724,0,12,688,0.5125
724,1,0,676,0.5168
724,0,5,684,0.5039
724,0,13,691,0.5082
725,1,0,675,0.5147
725,1,0,675,0.5132
726,0,24,689,0.5068
726,1,0,674,0.5104
726,1,0,674,0.5182
726,1,0,674,0.5182
726,1,0,674,0.5132
726,0,4,678,0.5096
726,1,0,674,0.5175
726,0,4,680,0.5139
727,0,4,677,0.5147
727,0,39,743,0.4911
727,0,2,677,0.5139
727,1,0,673,0.5125
728,1,0,672,0.5197
728,1,0,672,0.5175
728,1,0,672,0.5197
728,1,0,672,0.5197
728,1,0,672,0.5132
729,0,4,675,0.5125
729,1,0,671,0.5139
730,1,0,670,0.5204
730,1,0,670,0.5211
730,1,0,670,0.5161
730,1,0,670,0.5211
731,0,2,671,0.5154
731,0,1,671,0.5161
731,1,0,669,0.5161
731,1,0,669,0.5168
731,0,10,679,0.5161
732,1,0,668,0.5218
732,1,0,668,0.5225
732,1,0,668,0.5225
732,0,4,672,0.5161
732,1,0,668,0.5225
732,1,0,668,0.5211
732,0,2,670,0.5211
732,1,0,668,0.5225
732,1,0,668,0.5225
733,0,13,680,0.5161
733,1,0,667,0.5189
733,1,0,667,0.5168
734,1,0,666,0.5225
734,1,0,666,0.5239
734,1,0,666,0.5232
734,1,0,666,0.5239
734,1,0,666,0.5239
734,1,0,666,0.5168
735,0,4,669,0.5175
735,0,2,669,0.5175
735,0,2,669,0.5175
735,0,10,685,0.5096
735,0,2,669,0.5139
735,0,6,665,0.5232
736,1,0,664,0.5254
736,1,0,664,0.5211
736,0,4,669,0.5211
736,1,0,664,0.5254
736,1,0,664,0.5254
736,1,0,664,0.5254
736,1,0,664,0.5254
736,0,1067,664,0.5211
736,0,11,676,0.5132
736,1,0,664,0.5254
736,0,4,668,0.5168
737,1,0,663,0.5182
737,0,10,671,0.5125
737,1,0,663,0.5211
738,0,6,672,0.5168
738,0,4,666,0.5225
738,1,0,662,0.5268
738,0,6,666,0.5154
738,0,4,666,0.5189
738,1,0,662,0.5268
738,1,0,662,0.5268
738,1,0,662,0.5268
738,0,6,667,0.5189
738,1,0,662,0.5268
738,1,0,662,0.5261
739,0,5,665,0.5218
739,0,21,663,0.5247
739,0,4,665,0.5197
740,1,0,660,0.5275
740,1,0,660,0.5282
740,1,0,660,0.5282
740,1,0,660,0.5282
740,1,0,660,0.5239
740,0,4,664,0.5189
740,1,0,660,0.5282
740,0,5,665,0.5232
740,1,0,660,0.5275
740,1,0,660,0.5282
741,0,8,671,0.5175
741,0,4,663,0.5232
741,1,0,659,0.5232
742,1,0,658,0.5297
742,0,8,660,0.5275
742,1,0,658,0.5297
742,1,0,658,0.5297
742,1,0,658,0.5297
742,1,0,658,0.5297
742,1,0,658,0.5289
742,1,0,658,0.5297
742,1,0,658,0.5297
742,1,0,658,0.5297
742,1,0,658,0.5282
742,1,0,658,0.5297
743,0,1,659,0.5218
743,0,732,657,0.9171
744,1,0,656,0.5311
744,1,0,656,0.5311
744,1,0,656,0.5311
744,1,0,656,0.5304
744,1,0,656,0.5311
744,1,0,656,0.5311
744,1,0,656,0.5311
744,1,0,656,0.5311
744,1,0,656,0.5311
744,1,0,656,0.5311
744,1,0,656,0.5311
744,1,0,656,0.5311
744,1,0,656,0.5311
744,1,0,656,0.5247
745,0,14,655,0.5254
745,0,7,657,0.5232
746,0,2,658,0.5297
746,0,6,657,0.5297
746,1,0,654,0.5318
746,1,0,654,0.5325
746,1,0,654,0.5325
746,1,0,654,0.5325
746,1,0,654,0.5254
746,1,0,654,0.5318
746,1,0,654,0.5325
746,1,0,654,0.5325
746,1,0,654,0.5318
746,1,0,654,0.5325
746,1,0,654,0.5254
746,1,0,654,0.5325
747,0,23,681,0.5075
747,0,1,654,0.5282
747,0,4,657,0.5239
747,1,0,653,0.5254
747,1,0,653,0.5268
747,0,4,657,0.5297
747,1,0,653,0.5318
748,0,5,657,0.5332
748,1,0,652,0.5304
748,1,0,652,0.534
748,1,0,652,0.534
748,1,0,652,0.534
748,1,0,652,0.534
748,0,6,658,0.5261
748,1,0,652,0.534
748,1,0,652,0.534
748,1,0,652,0.534
748,0,2,656,0.5275
748,1,0,652,0.534
748,1,0,652,0.534
749,1,0,651,0.5297
750,1,0,650,0.5325
750,1,0,650,0.5354
750,1,0,650,0.5354
750,1,0,650,0.5354
750,0,4,654,0.5275
750,1,0,650,0.534
750,0,4,654,0.5268
750,1,0,650,0.534
750,1,0,650,0.5347
750,1,0,650,0.5354
750,1,0,650,0.5354
750,1,0,650,0.5354
750,0,2,652,0.5282
750,1,0,650,0.5354
750,1,0,650,0.5354
750,1,0,650,0.5304
758,1,0,642,0.5325
758,1,0,642,0.5404
762,1,0,638,0.5382
762,0,3,640,0.5404
762,0,8,648,0.5318
764,1,0,636,0.5454
766,1,0,634,0.5432
766,1,0,634,0.5468
766,1,0,634,0.5468
766,1,0,634,0.5411
768,1,0,632,0.5432
768,1,0,632,0.5425
768,1,0,632,0.5432
768,1,0,632,0.5482
769,1,0,631,0.544
769,0,8,638,0.5404
769,1,0,631,0.544
769,0,24,667,0.5261
770,1,0,630,0.5497
770,1,0,630,0.5425
770,1,0,630,0.5461
770,1,0,630,0.5432
771,1,0,629,0.5447
771,1,0,629,0.5397
771,1,0,629,0.5461
772,0,4,632,0.5454
772,0,4,632,0.5432
772,1,0,628,0.5504
773,0,15,642,0.544
773,0,6,633,0.5461
773,1,0,627,0.5504
774,1,0,626,0.5497
774,1,0,626,0.5518
774,1,0,626,0.5525
774,0,11,635,0.5454
774,1,0,626,0.5525
774,1,0,626,0.5454
774,1,0,626,0.544
774,1,0,626,0.5454
775,0,2,629,0.5447
775,0,4,629,0.5447
776,1,0,624,0.554
776,0,2,626,0.5511
776,0,8,632,0.5411
776,1,0,624,0.554
776,1,0,624,0.554
776,0,6,630,0.5475
777,1,0,623,0.5504
777,1,0,623,0.5497
777,1,0,623,0.549
778,1,0,622,0.5547
778,1,0,622,0.5511
778,1,0,622,0.5554
778,1,0,622,0.5554
778,0,2,624,0.5447
778,1,0,622,0.5504
778,1,0,622,0.5533
778,0,6,626,0.5525
778,1,0,622,0.5554
779,0,6,627,0.5518
779,1,0,621,0.5468
779,0,5,626,0.5482
780,1,0,620,0.5568
780,0,4,622,0.5504
780,1,0,620,0.5568
781,0,2,623,0.5475
781,1,0,619,0.5525
782,0,2,622,0.5468
782,1,0,618,0.5583
782,1,0,618,0.5504
782,1,0,618,0.5583
782,0,8,626,0.554
782,1,0,618,0.5497
784,1,0,616,0.5597
784,0,22,616,0.5618
784,1,0,616,0.5511
784,1,0,616,0.5525
784,0,9,634,0.5425
784,1,0,616,0.5597
784,1,0,616,0.559
784,1,0,616,0.559
785,0,6,621,0.5568
785,1,0,615,0.5482
785,1,0,615,0.5554
785,0,4,621,0.5525
786,0,14,626,0.5518
786,0,2,615,0.5554
786,1,0,614,0.5611
786,1,0,614,0.5611
786,1,0,614,0.5611
786,1,0,614,0.5533
788,1,0,612,0.5618
788,0,2,614,0.554
788,0,39,673,0.5254
788,1,0,612,0.5625
788,0,23,612,0.5661
788,1,0,612,0.5611
788,1,0,612,0.5561
788,1,0,612,0.5625
789,1,0,611,0.5583
789,1,0,611,0.5583
789,0,4,619,0.5497
789,0,1,611,0.5547
789,1,0,611,0.559
790,1,0,610,0.5633
790,1,0,610,0.564
790,0,34,654,0.5397
790,0,6,616,0.5525
790,1,0,610,0.5597
790,1,0,610,0.564
790,0,15,627,0.549
790,1,0,610,0.5633
790,1,0,610,0.5554
790,0,18,612,0.5625
790,1,0,610,0.564
791,0,53,662,0.5518
791,0,4,613,0.559
791,1,0,609,0.5533
791,0,4,613,0.5561
792,1,0,608,0.5647
792,1,0,608,0.5654
792,1,0,608,0.5547
792,1,0,608,0.5597
792,1,0,608,0.5654
792,0,23,608,0.5697
792,1,0,608,0.5647
792,1,0,608,0.5654
792,1,0,608,0.5647
792,1,0,608,0.5654
792,1,0,608,0.5654
793,0,12,619,0.5533
793,1,0,607,0.5604
793,0,8,615,0.5604
793,1,0,607,0.5568
793,0,6,613,0.559
793,1,0,607,0.5597
793,0,20,627,0.5597
794,1,0,606,0.5668
794,0,2,610,0.5604
794,1,0,606,0.5668
794,1,0,606,0.5668
794,1,0,606,0.5668
794,0,2,608,0.5625
794,1,0,606,0.5668
794,1,0,606,0.5668
794,1,0,606,0.559
794,1,0,606,0.5654
794,1,0,606,0.5668
794,1,0,606,0.5668
794,1,0,606,0.5668
794,0,18,622,0.5554
794,1,0,606,0.5668
795,1,0,605,0.5611
795,0,6,613,0.5575
795,0,4,609,0.5575
796,1,0,604,0.5683
796,1,0,604,0.5683
796,1,0,604,0.5683
796,1,0,604,0.5683
796,0,1990,604,0.9821
796,1,0,604,0.5683
796,1,0,604,0.5683
796,1,0,604,0.5683
796,1,0,604,0.5683
796,0,16,621,0.5504
796,0,88,604,0.584
796,1,0,604,0.5683
796,1,0,604,0.5633
796,1,0,604,0.5683
796,0,4,608,0.5604
796,1,0,604,0.5683
797,0,27,630,0.5575
798,1,0,602,0.5697
798,1,0,602,0.5697
798,1,0,602,0.5697
798,0,5,607,0.5633
798,1,0,602,0.569
798,1,0,602,0.5697
798,1,0,602,0.5697
798,1,0,602,0.5697
798,1,0,602,0.5697
798,1,0,602,0.5697
798,1,0,602,0.5697
798,1,0,602,0.569
798,1,0,602,0.5654
798,1,0,602,0.5697
798,0,58,664,0.5432
799,1,0,601,0.5633
799,0,22,631,0.544
799,0,4,605,0.5611
799,0,8,609,0.5654
800,1,0,600,0.5711
800,1,0,600,0.5704
800,1,0,600,0.5711
800,0,10,613,0.5533
800,0,2,600,0.5668
800,1,0,600,0.5711
800,1,0,600,0.5711
800,1,0,600,0.5704
800,1,0,600,0.5711
800,1,0,600,0.5711
800,0,4,608,0.5611
800,1,0,600,0.5704
800,1,0,600,0.5711
800,0,6,606,0.5611
800,0,2,604,0.5618
800,1,0,600,0.5711
800,1,0,600,0.5611
811,0,2,591,0.5704
811,0,8,597,0.5668
812,1,0,588,0.579
812,0,4,592,0.569
813,0,4,591,0.5726
814,0,2,588,0.5704
814,1,0,586,0.5697
814,0,8,590,0.5733
814,0,31,626,0.5604
815,0,199,751,0.5132
816,1,0,584,0.5761
816,0,12,608,0.5597
818,1,0,582,0.584
818,0,7,591,0.5733
818,1,0,582,0.5761
818,1,0,582,0.584
819,1,0,581,0.5826
819,0,2,585,0.5718
819,1,0,581,0.579
820,1,0,580,0.5854
820,0,56,641,0.5497
820,1,0,580,0.5761
821,1,0,579,0.5776
821,1,0,579,0.5776
821,0,6,586,0.5754
821,0,2,583,0.5776
821,1,0,579,0.5804
822,1,0,578,0.5868
822,0,1900,578,0.9836
822,1,0,578,0.5868
822,1,0,578,0.5868
822,0,3,580,0.579
823,0,16,595,0.5747
824,1,0,576,0.5868
824,1,0,576,0.5833
825,0,6,582,0.5754
825,0,36,615,0.5683
825,1,0,575,0.5861
826,1,0,574,0.5897
826,1,0,574,0.5897
826,1,0,574,0.5897
826,0,4,578,0.579
826,0,4,578,0.5833
826,1,0,574,0.5833
826,0,11,588,0.579
826,0,10,586,0.5747
826,1,0,574,0.5897
827,1,0,573,0.5811
827,0,52,655,0.544
827,1,0,573,0.5847
828,0,12,584,0.584
828,1,0,572,0.5911
828,1,0,572,0.5911
828,1,0,572,0.5847
828,1,0,572,0.5904
829,1,0,571,0.5868
829,0,4,575,0.584
830,1,0,570,0.5926
830,0,1882,574,0.9564
830,1,0,570,0.5926
830,1,0,570,0.5926
830,1,0,570,0.5926
830,1,0,570,0.5926
830,0,1,571,0.5919
830,0,2,572,0.5847
831,1,0,569,0.589
832,1,0,568,0.594
832,0,1,569,0.5919
832,1,0,568,0.5847
832,1,0,568,0.5926
832,1,0,568,0.5911
832,1,0,568,0.5811
832,1,0,568,0.594
832,1,0,568,0.5933
832,1,0,568,0.5868
832,0,7,578,0.5776
832,1,0,568,0.594
832,1,0,568,0.5933
832,1,0,568,0.5926
832,1,0,568,0.5868
833,0,1,569,0.584
833,0,4,573,0.584
833,1,0,567,0.5904
834,1,0,566,0.5954
834,1,0,566,0.5947
834,1,0,566,0.5954
834,0,1,568,0.5933
834,1,0,566,0.5954
834,1,0,566,0.5954
834,1,0,566,0.5954
835,1,0,565,0.5911
835,1,0,565,0.5904
835,0,2,569,0.5861
836,0,4,568,0.5904
836,1,0,564,0.5969
836,1,0,564,0.589
836,1,0,564,0.5969
836,1,0,564,0.5969
836,1,0,564,0.5969
836,1,0,564,0.5969
836,1,0,564,0.5969
836,0,1860,564,0.9407
836,1,0,564,0.5969
836,1,0,564,0.5969
837,1,0,563,0.5904
837,0,36,613,0.5704
837,1,0,563,0.5911
838,1,0,562,0.5983
838,0,38,604,0.5811
838,0,6,566,0.594
838,1,0,562,0.5926
838,1,0,562,0.5983
838,0,17,562,0.6011
838,0,1,563,0.5961
838,0,4,566,0.5876
839,0,4,565,0.5919
839,1,0,561,0.5926
839,1,0,561,0.5954
839,1,0,561,0.5947
840,0,2,562,0.5897
840,1,0,560,0.599
840,1,0,560,0.5926
840,1,0,560,0.5997
840,1,0,560,0.599
840,1,0,560,0.5997
840,1,0,560,0.5997
840,0,8,570,0.5947
840,1,0,560,0.5997
840,0,10,562,0.5976
840,0,4,564,0.5883
841,0,6,559,0.5926
841,1,0,559,0.5933
841,1,0,559,0.5969
841,0,4,563,0.594
842,1,0,558,0.6004
842,1,0,558,0.5997
842,1,0,558,0.5926
842,1,0,558,0.6011
842,0,4,562,0.594
842,0,1845,564,0.9886
842,1,0,558,0.6011
842,1,0,558,0.5997
842,1,0,558,0.6011
842,1,0,558,0.6011
842,1,0,558,0.6011
842,1,0,558,0.6011
842,1,0,558,0.6011
842,0,18,578,0.5854
842,1,0,558,0.6011
842,1,0,558,0.6011
844,0,1830,556,0.9807
844,1,0,556,0.6026
844,0,2,560,0.5983
844,1,0,556,0.6026
844,1,0,556,0.6026
845,1,0,555,0.5961
846,1,0,554,0.604
846,1,0,554,0.604
846,0,4,558,0.5954
846,1,0,554,0.604
846,1,0,554,0.604
846,1,0,554,0.604
846,0,4,554,0.6033
846,1,0,554,0.6033
846,1,0,554,0.604
846,0,1,556,0.6019
846,1,0,554,0.604
846,1,0,554,0.604
847,0,2,557,0.594
847,1,0,553,0.5969
847,0,12,555,0.6026
847,0,7,561,0.5911
847,0,2,557,0.594
847,1,0,553,0.6011
848,1,0,552,0.6054
848,1,0,552,0.6054
848,0,2,554,0.6033
848,1,0,552,0.6054
848,1,0,552,0.6054
848,1,0,552,0.6047
848,1,0,552,0.6019
848,1,0,552,0.6054
848,0,2,552,0.6033
848,1,0,552,0.6054
848,1,0,552,0.6054
848,1,0,552,0.6026
848,1,0,552,0.5983
848,0,5,554,0.6026
849,1,0,551,0.5983
849,1,0,551,0.599
850,1,0,550,0.6069
850,1,0,550,0.6061
850,0,4,554,0.5983
850,1,0,550,0.6069
850,1,0,550,0.6061
850,0,4,554,0.6019
850,1,0,550,0.6061
850,0,2,552,0.6047
850,0,23,565,0.6004
850,0,1255,550,0.9307
850,1,0,550,0.6069
850,1,0,550,0.6061
850,1,0,550,0.6061
850,1,0,550,0.6069
850,1,0,550,0.6061
850,0,7,562,0.6033
850,0,24,552,0.6104
850,1,0,550,0.6054
854,1,0,546,0.6097
